time,logistic_discrete,gompertz_discrete
6.15,33.36541875010088,259.55421690915415
6.16,33.42992308526434,260.254385002215
6.17,33.494547811919894,260.9550396310089
6.18,33.559293138077486,261.6561773623368
6.19,33.62415927204179,262.35779476294067
6.2,33.689146422412364,263.0598883995596
6.21,33.75425479808385,263.76245483898555
6.22,33.81948460824607,264.4654906481185
6.23,33.88483606238423,265.16899239402204
6.24,33.95030937027905,265.87295664397834
6.25,34.01590474200693,266.577379965543
6.26,34.08162238794011,267.28225892659975
6.2700000000000005,34.1474625187468,267.98759009541504
6.28,34.21342534539136,268.6933700406923
6.29,34.27951107913441,269.39959533162585
6.3,34.345719931533026,270.10626253795505
6.3100000000000005,34.41205211444086,270.8133682300179
6.32,34.47850784000829,271.52090897880436
6.33,34.54508732068256,272.22888135601
6.34,34.61179076920794,272.93728193408873
6.3500000000000005,34.67861839862586,273.64610728630583
6.36,34.74557042227504,274.3553539867907
6.37,34.81264705379165,275.06501861058916
6.38,34.87984850710945,275.7750977337158
6.390000000000001,34.947174996459914,276.48558793320615
6.4,35.01462673637237,277.1964857871682
6.41,35.08220394167414,277.9077878748345
6.42,35.149906827490675,278.6194907766132
6.43,35.21773560924569,279.33159107413934
6.44,35.285690502661296,280.04408535032616
6.45,35.35377172375812,280.7569701894155
6.46,35.42197948885545,281.47024217702864
6.47,35.49031401457134,282.18389790021666
6.48,35.558775517822774,282.89793394751047
6.49,35.627364215825764,283.61234690897095
6.5,35.69608032609548,284.3271333762385
6.51,35.76492406644638,285.04228994258284
6.5200000000000005,35.83389565499232,285.7578132029519
6.53,35.90299531014668,286.4736997540214
6.54,35.97222325062249,287.1899461942434
6.55,36.04157969543255,287.9065491238951
6.5600000000000005,36.11106486388953,288.62350514512724
6.57,36.1806789756061,289.3408108620124
6.58,36.25042225049504,290.05846288059297
6.59,36.320294908769355,290.77645780892897
6.6000000000000005,36.390297170942375,291.4947922571456
6.61,36.46042925782788,292.2134628374807
6.62,36.530691390540206,292.9324661643317
6.63,36.60108379049434,293.6517988543028
6.640000000000001,36.671606679406054,294.37145752625156
6.65,36.74226027929197,295.09143880133536
6.66,36.81304481246969,295.81173930305766
6.67,36.8839605015579,296.53235565731416
6.68,36.95500756947646,297.25328449243847
6.69,37.02618623944649,297.97452243924783
6.7,37.09749673499051,298.69606613108846
6.71,37.16893927993248,299.41791220388075
6.72,37.24051409839795,300.1400572961642
6.73,37.312221414814125,300.862498049142
6.74,37.384061453909936,301.58523110672587
6.75,37.456034440716174,302.3082531155799
6.76,37.52814060056556,303.0315607251648
6.7700000000000005,37.600380159092815,303.75515058778194
6.78,37.672753342234785,304.4790193586166
6.79,37.74526037623048,305.20316369578154
6.8,37.81790148762121,305.92758026036006
